dataset_id,variant,kind,group,driver_id,vehicle_id,phone_id,n_copies,canonical_path,all_paths,n_rows,n_cols,columns_raw,unmapped_columns,file_size_bytes,duplicate_canonical_cols,missing_total,missing_pct_max,cols_with_missing,duplicate_rows,inf_values,timestamp_col,date_parse_fail,wall_start,wall_end,t_monotonic,duplicate_timestamps,dt_min,dt_max,dt_mean,dt_std,dt_median,rate_hz,dt_zero,gaps_gt_0p5s,gaps_gt_2s,abnormal_dt,duration_s,has_acc,has_gyro,has_gravity,has_mag,has_orientation,has_gps,has_gps_accuracy,has_vehicle_fields,has_gps_satellites,sats_mean,gps_update_median_s,gps_update_max_s,gps_outages_gt5s,gps_fix_count,gps_hold_ratio,gps_acc_mean,gps_acc_max,lat_min,lat_max,lon_min,lon_max,lat_lon_zero_rows,speed_max_kmh,speed_mean_kmh,gyro_mag_mean,gyro_mag_std,acc_mag_mean,acc_mag_std
V-Vta12,V_full,V,vta,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta12\V-Vta12.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta12\V-Vta12.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta12.csv,690,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,140652,,0,0.0,,0,0,Time Since Start of Day (seconds),0,43527.2,43596.1,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,68.9,False,False,False,False,False,True,False,True,True,95.76,0.1,0.1,0.0,689,0.0014,,,52.894992,52.905289,-1.772033,-1.766128,0,85.316,65.899,,,,
V-vta12,V_sync,V,vta,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta12\V-vta12.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta12\V-vta12.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-vta12.csv,610,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,128904,,0,0.0,,0,0,Time Since Start of Day (seconds),0,43535.1,43596.0,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,60.9,False,False,False,False,False,True,False,True,True,90.41,0.1,0.1,0.0,609,0.0016,,,52.895806,52.90527,-1.770499,-1.766136,0,85.316,66.316,,,,
V-Vta13,V_full,V,vta,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta13\V-Vta13.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta13\V-Vta13.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta13.csv,473,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,98450,,0,0.0,,0,0,Time Since Start of Day (seconds),0,43600.1,43647.3,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,47.2,False,False,False,False,False,True,False,True,True,136.71,0.1,0.1,0.0,472,0.0021,,,52.906023,52.915541,-1.765563,-1.760498,0,103.63,86.663,,,,
V-vta13,V_sync,V,vta,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta13\V-vta13.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta13\V-vta13.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-vta13.csv,404,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,86963,,0,0.0,,0,0,Time Since Start of Day (seconds),0,43606.9,43647.2,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,40.3,False,False,False,False,False,True,False,True,True,136.9,0.1,0.1,0.0,403,0.0025,,,52.907355,52.915521,-1.764832,-1.760498,0,103.63,87.346,,,,
V-Vta14,V_full,V,vta,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta14\V-Vta14.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta14\V-Vta14.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta14.csv,2893,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,593318,,0,0.0,,0,0,Time Since Start of Day (seconds),0,43651.1,43940.3,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,289.2,False,False,False,False,False,True,False,True,True,136.88,0.1,0.1,0.0,2892,0.0003,,,52.9163,52.963936,-1.763788,-1.757489,0,91.04,67.809,,,,
V-vta14,V_sync,V,vta,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta14\V-vta14.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta14\V-vta14.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-vta14.csv,2885,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,612352,,0,0.0,,0,0,Time Since Start of Day (seconds),0,43651.8,43940.2,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,288.4,False,False,False,False,False,True,False,True,True,136.88,0.1,0.1,0.0,2884,0.0003,,,52.916422,52.963918,-1.763788,-1.757494,0,91.04,67.802,,,,
V-Vta15,V_full,V,vta,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta15\V-Vta15.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta15\V-Vta15.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta15.csv,869,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,177465,,0,0.0,,0,0,Time Since Start of Day (seconds),0,43945.3,44032.1,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,86.8,False,False,False,False,False,True,False,True,True,136.66,0.1,0.1,0.0,868,0.0012,,,52.964835,52.979221,-1.757222,-1.749834,0,78.808,71.51,,,,
V-vta15,V_sync,V,vta,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta15\V-vta15.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta15\V-vta15.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-vta15.csv,833,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,175132,,0,0.0,,0,0,Time Since Start of Day (seconds),0,43948.8,44032.0,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,83.2,False,False,False,False,False,True,False,True,True,136.67,0.1,0.1,0.0,832,0.0012,,,52.965426,52.979205,-1.756949,-1.749834,0,78.808,71.57,,,,
V-Vta16,V_full,V,vta,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta16\V-Vta16.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta16\V-Vta16.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta16.csv,11361,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,2312817,,0,0.0,,0,0,Time Since Start of Day (seconds),0,44036.4,45172.4,True,0,0.099,0.101,0.1,1.3e-05,0.1,10.0,0.0,0.0,0.0,0.0,1136.0,False,False,False,False,False,True,False,True,True,92.36,0.1,0.4,0.0,11268,0.0082,,,52.97979,53.063072,-1.77409,-1.731651,0,93.946,43.393,,,,
V-vta16,V_sync,V,vta,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta16\V-vta16.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta16\V-vta16.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-vta16.csv,11335,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,2410634,,0,0.0,,0,0,Time Since Start of Day (seconds),0,44038.9,45172.3,True,0,0.099,0.101,0.1,1.3e-05,0.1,10.0,0.0,0.0,0.0,0.0,1133.4,False,False,False,False,False,True,False,True,True,92.26,0.1,0.4,0.0,11242,0.0082,,,52.980094,53.063072,-1.774073,-1.731651,0,93.946,43.361,,,,
V-Vta17,V_full,V,vta,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta17\V-Vta17.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta17\V-Vta17.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta17.csv,4594,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,944997,,0,0.0,,0,0,Time Since Start of Day (seconds),0,45177.5,45636.8,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,459.3,False,False,False,False,False,True,False,True,True,121.61,0.1,0.5,0.0,4527,0.0146,,,53.042143,53.055229,-1.805855,-1.774959,0,56.16,32.797,,,,
V-vta17,V_sync,V,vta,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta17\V-vta17.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta17\V-vta17.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-vta17.csv,4519,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,972437,,0,0.0,,0,0,Time Since Start of Day (seconds),0,45184.9,45636.7,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,451.8,False,False,False,False,False,True,False,True,True,122.98,0.1,0.5,0.0,4452,0.0148,,,53.042143,53.055229,-1.805834,-1.776117,0,56.16,32.686,,,,
V-Vta18,V_full,V,vta,E,FordFiestaTitanium,,1,Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta18.csv,Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta18.csv,100,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,21300,,0,0.0,,0,0,Time Since Start of Day (seconds),0,45641.2,45651.1,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,9.9,False,False,False,False,False,True,False,True,True,135.32,0.1,0.1,0.0,99,0.01,,,53.043561,53.043669,-1.808733,-1.806809,0,51.563,47.496,,,,
V-Vta19,V_full,V,vta,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta19\V-Vta19.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta19\V-Vta19.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta19.csv,310,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,62292,,0,0.0,,0,0,Time Since Start of Day (seconds),0,45655.2,45686.1,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,30.9,False,False,False,False,False,True,False,True,True,73.55,0.1,0.2,0.0,295,0.0484,,,53.042442,53.043385,-1.813083,-1.809567,0,55.213,30.385,,,,
V-vta19,V_sync,V,vta,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta19\V-vta19.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta19\V-vta19.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-vta19.csv,292,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,61675,,0,0.0,,0,0,Time Since Start of Day (seconds),0,45656.9,45686.0,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,29.1,False,False,False,False,False,True,False,True,True,70.21,0.1,0.2,0.0,277,0.0514,,,53.042442,53.043282,-1.813083,-1.80991,0,54.27,29.078,,,,
V-Vta1a,V_full,V,vta,E,FordFiestaTitanium,,2,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta01a\V-Vta1a.csv,Unsynchronised V and S Dataset\Categorised IOVNB (V) Dataset\V Dataset\Vta (Driver E)\Vta01a\V-Vta1a.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\V-Dataset\V-Vta1a.csv,25821,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,5288733,,0,0.0,,0,0,Time Since Start of Day (seconds),0,38506.6,41088.6,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,2582.0,False,False,False,False,False,True,False,True,True,125.02,0.1,1.0,0.0,25750,0.0027,,,52.552781,52.760746,-1.692374,-1.454739,0,103.446,56.782,,,,
V-Vta1a,V_sync,V,vta,E,FordFiestaTitanium,,2,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta01a\V-Vta1a.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vta (Driver E)\Vta01a\V-Vta1a.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\V-Dataset\V-Vta1a.csv,25676,29,No of GPS Satellites Available|Time Since Start of Day (seconds)|Latitude (degrees)|Longitude (degrees)|Velocity (km/hr)|Heading (degrees)|Height (km)|Vertical velocity (km/hr)|Sample period (seconds)|Steering Angle (degrees)|Wheel Speed Front Left (rad/sec)|Wheel Speed Front Right (rad/sec)|Wheel Speed Rear Left (rad/sec)|Wheel Speed Rear Right (rad/sec)|Yaw Rate (deg/sec)|Indicated Vehicle Speed (km/hr)|Indicated Longitudinal Acceleration (g)|Indicated Lateral Acceleration (g)|Handbrake (0 or 1)|Gear Requested (Number fof gear employed 1-5)|Gear (Number fof gear employed 1-5)|Engine Speed (rev/min)|Coolant Temperature (degrees)|Clutch Position (0 or 1)|Brake Pressure (psi)|Brake Position (0 or 1)|Battery Voltage (volts)|Air Temperature (degrees)|Accelerator Pedal Position (0 or 1),,5444513,,0,0.0,,0,0,Time Since Start of Day (seconds),0,38521.0,41088.5,True,0,0.1,0.1,0.1,0.0,0.1,10.0,0.0,0.0,0.0,0.0,2567.5,False,False,False,False,False,True,False,True,True,124.94,0.1,0.5,0.0,25662,0.0005,,,52.552781,52.760746,-1.692374,-1.454739,0,103.446,57.096,,,,
